skill_id,skill_name
7767,The Mathworks Embedded Coder
7768,The Mathworks SimBiology
7769,The Mortgage Office Loan Origination
7770,The Mortgage Office Loan Servicing
7771,The Napa Group NAPA
7772,The Nature Conservancy Weed Information Management System WIMS
7773,The Nutrition Company FoodWorks
7774,The Omni Group OmniPlan
7775,The Pixel Farm PFTrack
7776,The Protein Investigator
7777,The Retail Solution
7778,The Sackett Group MacPac for Legal
7779,The Systems Workplace TDOCS
7780,The Tova Company Test of Variables of Attention
7781,The University of Tennessee FORDISC
7782,The Virtual Genetics Lab
7783,The Weatherization Assistant
7784,The vOICe Learning Edition
7785,TherAssist
7786,TheraClin Systems iMAPR
7787,TheraManager
7788,Therapeutic orthoptic software
7789,Thermal Analysis Systems The Energy Analyst
7790,Thermal Dynamics Ground Loop Design GLD
7791,Thermal Radiation Analysis System TRASYS
7792,Thermal Synthesizer System TSS
7793,Thermal analysis software
7794,Thermal design software
7795,Thermal indoor climate simulation software
7796,Thermo Fisher Scientific Ion Reporter
7797,Thermo Fisher Scientific Laboratory Information Management Systems LIMS
7798,Thermo ToxLab
7799,Thinc Technologies Virtual School
7800,Think3 ThinkDesign Engineering
7801,Thomson CompuMark SAEGIS
7802,Thomson Creative Solutions Engagement CS
7803,Thomson Creative Solutions Financial Analysis CS
7804,Thomson Dialog
7805,Thomson EndNote
7806,Thomson Financial Investext
7807,Thomson GoSystem MyTaxInfo
7808,Thomson GoSystem Tax
7809,Thomson ONE Advisor
7810,Thomson PPC e-Tools Suite
7811,Thomson Reuters CLEAR
7812,Thomson Reuters Elite Billing Manager
7813,Thomson Reuters Elite Enterprise
7814,Thomson Reuters Elite ProLaw
7815,Thomson Reuters EndNote
7816,Thomson Reuters FileCabinet CS
7817,Thomson Reuters GoFileRoom
7818,Thomson Reuters Liquent CoreDossier Submission Accelerator for eCTD
7819,Thomson Reuters Liquent InSight Suite
7820,Thomson Reuters LiveNote Stream
7821,Thomson Reuters Paisley Enterprise GRC
7822,Thomson Reuters Risk Management
7823,Thomson Reuters Tradeweb
7824,Thomson Reuters UltraTax CS
7825,Thomson Reuters Web of Science
7826,Thomson Reuters Westlaw
7827,Thomson Reuters Westlaw Edge
7828,Thomson Reuters WestlawNext
7829,Thomson Reuters WestlawNext Litigator
7830,Thomson Scientific Dialog
7831,Thomson West Cowles Estate Practice System
7832,Thomson West FindLaw
7833,Thomson West LiveNote
7834,Thomson West ProLaw
7835,Thought Technology BioGraph Infiniti
7836,ThoughtWorks Studio Mingle
7837,Thoughtful Systems Scheduling Manager for Auto Detailing
7838,Threaded code compiler
7839,Three-dimensional 3D computer aided design CAD software
7840,Three-dimensional 3D solid modeling software
7841,Three-dimensional 3D virtual surgery software
7842,Three-dimensional graphics software
7843,Three-dimensional modeling software
7844,Three-dimensional motion capture software
7845,Three-dimensional parametric design software
7846,Three-dimensional scanning software
7847,Three-dimensional simulation translation software
7848,Thriveworks TherapyBuddy
7849,Tibco S-PLUS
7850,Tibco Scribe Software
7851,TickQuest NeoTicker
7852,Ticket Alternative Express Entry
7853,Ticket information tracking software
7854,Ticket issuing software
7855,Ticket scanning software
7856,Tidepool Scientific Software Comprehensive Environmental Toxicity Information System CETIS
7857,Tidepool Scientific Software ToxCalc
7858,Tier generator software
7859,TietoEnator ProMatch
7860,Tigerpaw
7861,Tigris Cabie
7862,TikTok
7863,TileGem
7864,Timberlake Consultants OxMetrics
7865,Time and Attendance Collection System TACS
7866,Time and attendance software
7867,Time and motion analysis software
7868,Time and payroll management software
7869,Time card software
7870,Time recording software
7871,Time report software
7872,Time reporting software
7873,Time series modeling TSM software
7874,Time sharing option TSO software
7875,Time tracking software
7876,TimePlus Payroll
7877,TimePro Legal Software TimePro
7878,TimeSolv Legal
7879,TimeTrak Systems ClocTrack
7880,TimeTrak Systems SchedTrak
7881,TimeValue software
7882,Timekeeping software
7883,Timeline software
7884,Timing analysis software
7885,Timpani Chat
7886,Timpani Contact Center
7887,Timpani Email
7888,Tips Standard Securities Calculation Bond Analytics Module
7889,Tips Standard Securities Calculation Mortgage-Backed Analytics Module
7890,ToadSoft Toad
7891,Token Ring
7892,TokenWorks Magnetic Card Reader
7893,TokenX
7894,Tolerance analysis software
7895,Tonality Systems Symoblic Composer
7896,Tool center point TCP setting software
7897,Tool command language Tcl
7898,ToothPics software
7899,Top Systems T-FLEX CAM
7900,TopCAATs
7901,TopDogLegal
7902,TopHat
7903,TopProducer
7904,Topaz Software Symplifi (CRM feature)
7905,Topaz Software Symplifi (business analysis feature)
7906,Topline Software Solutions Topline Service Manager
7907,Topographic database software
7908,Topographic map software
7909,Torrid Retirement Planner
7910,Total Officer Personnel Management Information System TOPMIS
7911,Total Turnkey Solutions E-Vision
7912,Total quality management TQM software
7913,TouchSuite Salon
7914,TourCMS
7915,TourTech Systems TourTools
7916,TourWriter
7917,Towers Perrin MoSes
7918,Toxicology databases
7919,Traceability software
7920,Traceroute
7921,TrackPro Services TrackPro Manager
7922,Tracks Software
7923,Tracware AeroTrac
7924,Trade Bindery Software Bindery Estimating System
7925,Trade Bindery Software Bindery Management System
7926,TradeTec Computer Systems TallyWorks Logs
7927,TradeTec TallyWorks Logs
7928,TradeTec TallyWorks TimeTracker
7929,TradeTools Financial Market Databases
7930,TradeTools Monthly U.S. Economic Database
7931,Tradesman&apos;s Software Master Estimator
7932,Tradesman's Software Master Estimator
7933,Tradeweb Markets Tradeweb
7934,Trading Blox
7935,Traffic control software
7936,Traffic management advisor TMA software
7937,Traffic record databases
7938,Traffic shapers
7939,Traffic signal software
7940,Trafficware SimTraffic
7941,Trafficware SynchroGreen
7942,TrainCaster LMS
7943,TrainOnTrack Learning Management System LMS
7944,Training software
7945,TranWare Enterprise Suite
7946,Trancite Logic Systems ScenePD
7947,Trane System Analyzer
7948,Trane TRACE
7949,Transact-SQL
7950,Transaction accounting software
7951,Transaction processing software
7952,Transas Group PISCES2
7953,Transcend Technologies Group benefitsCONNECT
7954,Transcription software
7955,Transcription system software
7956,Transient reactor analysis code TRAC
7957,Transmission line simulators
7958,Transoft Solutions AutoTURN
7959,Transparent Interconnection of Lots of Links TRILL
7960,TranspoLink BidLeads
7961,Transportation management software
7962,Transportation management system TMS software
7963,Transportation planning software
7964,Transtek Compass ERP
7965,Trapcode Particular
7966,Travel Agent CMS
7967,TravelCarma
7968,Traverse PC
7969,Travii reservation system software
7970,Travis
7971,Travis Software TravisFlex
7972,Treasury Enforcement Communications System TECS
7973,Treatment planning software
7974,TreeAge Software TreeAge Pro
7975,TreeView
7976,Treeno Software Treeno Content Server
7977,Trend Micro TippingPoint
7978,TrendTracker Compliance Solution
7979,Trendsetter Software ProAnalyst
7980,TriZetto QNXT
7981,TrialWorks
7982,Triangle Research Collaborative Observational Coding System OCS Tools
7983,Trigon Road Forte Leave Management
7984,Trigram Software AcuBase Pro
7985,Trimble AgGPS EZ-Map
7986,Trimble AgGPS MultiPlane
7987,Trimble CENGEA
7988,Trimble Digital Fieldbook
7989,Trimble Farm Works
7990,Trimble GPS Pathfinder Office
7991,Trimble Geomatics Office
7992,Trimble HYDROpro
7993,Trimble MyTopo Terrain Navigator Pro
7994,Trimble Pathfinder Office
7995,Trimble SketchUp Pro
7996,Trimble TerraSync
7997,Trimble Terramodel
7998,Trimble Total Control
7999,Trinity Software Solutions BEACON
8000,Triple G ULTRA Laboratory Information System
8001,Triple Point Commodity XL
8002,Tripod Data Systems COGO
8003,Tripod Data Systems Foresight
8004,Tripod Data Systems software
8005,Tripos SYBYL
8006,Tritech Financial Systems General Insurance Management System GIMS
8007,Triton Elics International Isis
8008,Triton Elics International SeaClass
8009,Trivantis CourseMill
8010,Trivantis Lectora
8011,Trix TracTrix
8012,Tropics Claims Reserve Management
8013,Tropics workers' compensation software
8014,Troubleshooting software
8015,TruckersHelper
8016,True Audio WinSpeakerz
8017,True North Computer Retail Plus
8018,TrueCrypt
8019,Truepianos
8020,Tucows ChemBase
8021,Tumbleweed SecureTransport
8022,Tumblr
8023,TuneLab
8024,Tunic OnlyPure
8025,Turning Technologies TurningPoint
8026,Turtle Creek Software Goldenseal
8027,Turtle Creek Software Goldenseal (accounting feature)
8028,Turtle Creek Software Goldenseal (calendar and scheduling feature)
8029,Turtle Creek Software Goldenseal (time accounting feature)
8030,Turtle Creek Software Goldenseal Architect
8031,TuxGuitar
8032,Twelve Tone Matrix Calculator
8033,Twelve Tone Row Analyzer
8034,Twiki
8035,Twin Tier Technologies MIMS
8036,Twin Tiers Technologies CIMS
8037,Twin Tiers Technologies MIMS
8038,TwinPeaks Software Visual Z-Bake
8039,Twitter
8040,Two-dimensional 2D computer aided design CAD software
8041,Two-dimensional graphics software
8042,Tyler Technologies MUNIS
8043,Tyler Technologies Odyssey Case Manager
8044,TypeScript
8045,U.S. Department of Agriculture USDA National Nutrient Database
8046,U.S. Department of Agriculture USDA WinSRM
8047,UA Business Software Professional Edition
8048,UBI Biotracker
8049,UCN inContact Workforce Management Software WFM
8050,UDA Technologies ConstructionSuite
8051,UGS I-DEAS
8052,UGS Solid Edge
8053,UNI-GROUP Lockpave Pro
8054,UNI/CARE Pro-Filer
8055,UNISTAT Statistical Package
8056,UNITIME
8057,UNIX
8058,UNIX Shell
8059,UNSATFLOW
8060,UPS Intelliverse
8061,UPS Logistics Technologies Roadnet Transportation Suite
8062,UPS WorldShip
8063,USDA Child Nutrition Database
8064,USDA Comet
8065,"USDA Database for Inventory, Monitoring and Assessment (DIMA)"
8066,USDA Forest Vegetation Simulator FVS
8067,USDA NRCS Soil Data Viewer
8068,USDA NRCS VegSpec
8069,USDA SamplePoint
8070,USPS.com
8071,USyCaMs
8072,UTQUANT
8073,Ubuntu
8074,UgCS
8075,Ulead PhotoImpact
8076,Ulrichsweb
8077,Ultimate Software UltiPro
8078,Ultimate Software UltiPro Workplace
8079,Unawave
8080,Uncamco Ucam
8081,Underhill Geomatics Copan
8082,Underware Design DTAB
8083,Underwriting software
8084,Unger Software Methusaleh
8085,UniFocus Watson Human Resources Manager
8086,UniResMan
8087,Unicorn HRO Open4
8088,Unidata GEMPAK
8089,Unidata Gempak Analysis and Rendering Program GARP
8090,Unidata Integrated Data Viewer IDV
8091,Unidata McIDAS-X
8092,Unidata Network common data form NetCDF
8093,Unified messaging software
8094,Unified modeling language UML
8095,Unique Identification UID system databases
8096,Uniscribe
8097,UnisonCare UniCharts
8098,Unit conversion software
8099,Unit testing software
8100,United Nations Food and Agriculture Organization Livestock and Environment Toolbox LEAD
8101,United Systems and Software Individual Life and Health Administration System
8102,Unity Technologies Unity
8103,Universal Software Solutions VersaVision
8104,Universal Tax Systems TaxWise
8105,Universal Technical Systems TK Solver
8106,Universal parcel shipping software
8107,University of Arizona RangeView
8108,University of California Thesaurus Linguae Graecae TLG
8109,Unlimited Learning Resources Valusource Pro
8110,Unreal Technology Unreal Engine
8111,Upland Consulting Group Repair Traq
8112,Upperspace DesignCAD
8113,Upperspace ModelCAD
8114,Upside Learning UpsideLMS
8115,Upside Software UpsideContract
8116,UrbanSim
8117,Usability testing software
8118,User interface design software
8119,UserZoom
8120,VAMP/VASP
8121,VASP Data Viewer
8122,VBRhapsody
8123,VCG Pointwing
8124,VECTORsgi Check Management Solution
8125,VECTORsgi Image Exchange Solution
8126,VERBI MAXQDA
8127,VIA Information Tools MAN-IT
8128,VISICU eICU Program
8129,VLC Media Player
8130,VME PowerPC VxWorks
8131,VMWare ESX Server
8132,VMWare Workstation
8133,VMware
8134,VSCOnline VPMi
8135,VSN International GenStat
8136,VSNi ASReml
8137,VSNi GenStat
8138,VUE Benefits Manager
8139,VUE Compensation Management
8140,VX Corporation VX Mold & Die
8141,Valen Technologies Risk Manager
8142,Valiant Vantage
8143,Valley Agricultural Software DairyCOMP 305
8144,Valley Agricultural Software Feed Watch
8145,ValtamTech Flight Crew Log
8146,ValuSoft MasterCook
8147,ValuSource BIZCOMPS
8148,Value Analysis
8149,ValueTech Report Builder
8150,Vanguard Software Vanguard Sales Manager
8151,Vantage MCIF
8152,Vantage Point Software HRA
8153,VantageMed ChartKeeper
8154,Variable frequency drive VFD software
8155,Varian Medical Systems
8156,Variogram Estimation and Spatial Prediction plus Error Vesper
8157,Varsity ShipSoft Supply Chain Execution Suite
8158,Vasont Content Management System
8159,VayTek VoxBlast
8160,Vebnet FIX&FLEX
8161,Vector CANalyzer
8162,Vector CANoe
8163,Vector Fields OPERA-3d
8164,Vector Software VectorCast
8165,Vector drawing software
8166,VectorDesigner
8167,VectorWorks ARCHITECT
8168,Vectorworks Designer
8169,Vectorworks Machine Design
8170,Vehicle identification number VIN database
8171,Vehicle information databases
8172,Vehicle inspection databases
8173,Vehicle location and tracking software
8174,Vehicle management software
8175,Velvet
8176,Vendor management system software
8177,Ventsim
8178,Verdict Systems Sanction
8179,VeriFone PC Charge Pro
8180,Verification software
8181,Verilog
8182,Verispan Patient Parameters
8183,Verisurf Metrology
8184,Veritas NetBackup
8185,Veritune Verituner
8186,Verity Software House ModFit LT
8187,Verity TELEform
8188,Vernon Systems Limited Vernon CMS
8189,Vero International VISI-Mould
8190,Vero International VISI-Series
8191,Vero Software ALPHACAM
8192,Vero Software ALPHACAM Milling
8193,Vero Software ALPHACAM Turning
8194,Vero Software Edgecam
8195,Vero Software PEPS
8196,Vero Software RADAN
8197,Vero Software SMIRTsoftware
8198,Vero Software SURFCAM
8199,Vero Software VISI
8200,Vero Software WorkNC
8201,Vero Software machining STRATEGIST
8202,VersaDyne small engine test system
8203,Versatile Software Systems VersaSoft Chiro
8204,Version control software
8205,Vertafore ImageRight
8206,Vertical Solutions Easy-Farm Accounting
8207,Vertican Technologies Collection Master
8208,Very high speed integrated circuit VHSIC hardware description language VHDL simulation software
8209,Very high-speed integrated circuit VHSIC hardware description language VHDL
8210,Vestas Wind Systems A/S Vestas Remote Panel
8211,Vestibular Technologies ScreenTRAK
8212,Vestibular diagnostic software
8213,Veterinary practice management software PMS
8214,Vetport
8215,Vibration analysis software
8216,Video analysis software
8217,Video conference software
8218,Video content editing software
8219,Video decoder software
8220,Video development software
8221,Video digitizers
8222,Video editing software
8223,Video encoder software
8224,Video file conversion software
8225,Video game software
8226,Video production software
8227,Video retrieval systems
8228,Videoconferencing software
8229,Vienna Ab-Initio Simulation Package VASP
8230,Vieux & Associates Vflow
